sample.id,value,epitope.id,paper.name
BK00980EB02,0.71352339,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00874EB02,0.091607493,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00973EB02,0.673041306,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00973EB02,0.523979397,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.65999938,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.711544085,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.021577298,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00980EB02,0.128800566,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.188877344,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.891506971,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00980EB02,0.902540728,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.823873176,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01842EB01,0.61546868,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00874EB02,0.379112389,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.971029046,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,-0.074330414,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.774109933,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01211EB01,0.761049009,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00980EB02,0.696904586,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00874EB02,0.411024735,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.61995744,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00980EB02,0.822717007,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01857EB01,0.607142039,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.386610382,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01857EB01,0.813283177,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.27481293,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.812849765,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K06378KE01_SPB_A02,0.515547352,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.517798361,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01800EB02,0.468094514,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.865612589,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.261941335,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01800EB02,0.66736401,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00873EB02,0.236201159,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.377483433,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,1.024233089,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01800EB02,0.163266558,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.016599807,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,-0.163636363,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01800EB02,0.568651641,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00873EB02,0.894573305,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.381218407,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00873EB02,0.27891571,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,1.12183729,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01800EB02,1.072545052,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.813251053,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,0.755746181,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01800EB02,0.851394705,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.549463158,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.437028908,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01788EB02,-0.365518241,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06374KE01_SPB_A02,0.271232309,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06374KE01_SPB_A02,0.504534925,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06374KE01_SPB_A02,0.896675858,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.795336583,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06374KE01_SPB_A02,0.663583459,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01854EB02,0.318639129,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01898EB01,0.961465257,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.666861568,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.714867317,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.466796348,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06374KE01_SPB_A02,0.416910964,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.122814121,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,-0.074644524,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06374KE01_SPB_A02,0.403877782,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06374KE01_SPB_A02,0.618531446,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.197053247,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.883943949,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.398651187,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.816829845,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01825EB01,0.65215085800000006,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.782249697,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.181673899,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.372793326,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.650735493,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01785EB02,0.614170531,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.38665546,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.470228609,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.62443402,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01853EB01,0.934627318,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.945956941,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,0.515424005,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.490089343,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01825EB01,0.480854753,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.373025568,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.015037344,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.341909823,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.802362143,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01447KE01_SPB_A01,0.524853744,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.441935063,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.826328628,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.949140419,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04230EB01,0.973508983,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.456172199,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01447KE01_SPB_A01,1.027897996,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.59512536,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,0.225952809,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.425839068,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,0.344031389,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01771EB02,0.210459816,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01802EB01,0.662932509,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01802EB01,0.666324459,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01422KE01_SPB_A01,0.387152902,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01802EB01,0.382305743,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01802EB01,0.815214816,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00542EB02,0.715226868,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,0.712429408,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,1.086906687,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01823EB02,0.543705666,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01212EB01,0.264155012,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01447KE01_SPB_A01,0.041992641,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01422KE01_SPB_A01,0.391731896,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,0.521032206,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,0.553737828,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,0.431426185,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01823EB02,0.6969397,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00995EB01,0.956180863,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.481297672,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01846EB01,0.671404701,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01846EB01,0.54151017,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.515796662,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.595064717,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01802EB01,0.724742131,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01802EB01,0.746028998,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.290019195,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01829EB01,0.977655482,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.543082895,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01842EB01,0.656030196,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01842EB01,0.643384043,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.673296646,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.347639236,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00278EB02,0.795806719,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01829EB01,0.985380629,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00278EB02,0.809818069,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01842EB01,0.648308303,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01842EB01,0.833182011,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.475172628,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01842EB01,0.731389539,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01829EB01,0.593519879,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.494303671,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01829EB01,0.818725305,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.563017246,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01432KE01_SPB_A01,0.718926971,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01842EB01,1.002174201,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00300EB02,0.682914774,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00300EB02,0.205197758,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00300EB02,0.901501639,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01432KE01_SPB_A01,0.32941975,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.717875907,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00300EB02,0.383566516,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00176EB02,0.747589852,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.774783182,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,1.071822094,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00300EB02,0.83637106,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01832EB01,0.485355246,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01432KE01_SPB_A01,0.483831467,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01832EB01,0.671467928,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01432KE01_SPB_A01,0.486907012,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01832EB01,0.7492243,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01832EB01,0.503905662,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01432KE01_SPB_A01,0.659335426,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00289EB02,0.667295205,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.793939304,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01832EB01,0.682967209,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.952138739,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06191KE01_SPB_A01,0.912431967,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06191KE01_SPB_A01,0.510278797,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00176EB02,0.366441406,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00176EB02,0.364252992,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.533367865,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00176EB02,0.200774746,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00176EB02,0.474798772,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.501718397,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04213EB01,0.951194942,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00985EB01,0.929198533,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.59477773,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00977EB01,0.800053292,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00977EB01,0.28439298,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00977EB01,0.978549462,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00977EB01,0.749483824,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.400747596,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06191KE01_SPB_A01,0.902820713,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04213EB01,0.512266055,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.761548616,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04213EB01,0.77705795,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06191KE01_SPB_A01,0.409835006,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06191KE01_SPB_A01,0.916993241,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A16_K06191KE01_SPB_A01,1.100476169,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00977EB01,0.407932809,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01898EB01,0.433104433,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04213EB01,0.562348774,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04213EB01,0.800361433,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04213EB01,0.485238001,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01443KE02_SPB_A01,0.586333423,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01443KE02_SPB_A01,0.340254256,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04213EB01,0.360561736,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04230EB01,0.857316055,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01452KE01_SPB_A01,0.405096439,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.247750747,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04230EB01,0.629591645,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04230EB01,0.72626091,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01452KE01_SPB_A01,0.804301107,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,1.149291925,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01443KE02_SPB_A01,0.800684115,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01452KE01_SPB_A01,0.742841931,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01443KE02_SPB_A01,0.253144981,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00974EB02,0.771040709,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.50523234,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04230EB01,0.954673049,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01452KE01_SPB_A01,0.431375042,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01443KE02_SPB_A01,0.534350714,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.538088119,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01443KE02_SPB_A01,0.445713381,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00862EB02,0.269150451,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00858EB02,0.647859173,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.195886158,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00542EB02,0.670691533,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04230EB01,0.346036892,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001772EB02,0.340589064,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04230EB01,0.365682712,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.220842854,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00542EB02,0.89336053,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01422KE01_SPB_A01,0.186252753,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00498EB02,0.477151134,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00092EB02,-0.005114174,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.952111575,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00564EB02,0.38934691,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.905284301,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00092EB02,0.456389643,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.763924265,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00092EB02,0.555774869,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00542EB02,0.675123755,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00498EB02,0.621768153,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00092EB02,0.203699681,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00542EB02,-0.021431434,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01422KE01_SPB_A01,0.947128903,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.852063224,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,0.487107695,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.978574928,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.539683676,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01422KE01_SPB_A01,0.449798228,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.654516087,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.261253148,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01422KE01_SPB_A01,0.416849196,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,-0.298899822,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00980EB02,0.853588702,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.662365355,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00980EB02,0.475399848,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,0.329258745,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.507172856,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.854533346,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,0.507452578,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001774EB01,0.81875609,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.629499633,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001774EB01,0.808784087,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.62972995,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.908823053,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00980EB02,0.911398111,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00278EB02,0.550114675,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.9562632,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.916183559,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00984EB02,0.538600956,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00984EB02,0.928450582,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00278EB02,0.141261334,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01215EB01,0.554362091,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00860EB02,0.505495281,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00984EB02,-0.151993476,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00984EB02,0.143662258,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00289EB02,-0.507020455,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
