Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MIR1253	100302208	0	0	0	0	0	no	11217-052_1_1-11
MIR1255A	100302193	15	1.7465	0.1974	5.706	0.52	yes	11217-052_1_1-11
MIR1255B1	100313806	0	0	0	0	0	no	11217-052_1_1-11
MIR1255B2	100313835	3	0.5891	0.0395	1.9247	0.4	no	11217-052_1_1-11
MIR1256	100302155	17	1.8796	0.2237	6.1407	0.53	yes	11217-052_1_1-11
MIR1257	100302168	3	0.3374	0.0395	1.1022	0.36	no	11217-052_1_1-11
MIR1258	100302172	2	0.3605	0.0263	1.1777	0.36	no	11217-052_1_1-11
MIR125A	406910	8	1.2239	0.1053	3.9986	0.47	yes	11217-052_1_1-11
MIR125B1	406911	4	0.598	0.0526	1.9539	0.4	no	11217-052_1_1-11
MIR125B2	406912	12	1.774	0.1579	5.7957	0.52	yes	11217-052_1_1-11
MIR126	406913	54	8.3585	0.7105	27.308	0.79	yes	11217-052_1_1-11
MIR1260A	100302236	0	0	0	0	0	no	11217-052_1_1-11
MIR1260B	100422991	1	0.1478	0.0132	0.483	0.3	no	11217-052_1_1-11
MIR1261	100302228	0	0	0	0	0	no	11217-052_1_1-11
MIR1262	100302279	9	1.2732	0.1184	4.1598	0.48	yes	11217-052_1_1-11
MIR1263	100302148	0	0	0	0	0	no	11217-052_1_1-11
MIR1264	100302251	0	0	0	0	0	no	11217-052_1_1-11
MIR1265	100302116	0	0	0	0	0	no	11217-052_1_1-11
MIR1266	100302202	2	0.3133	0.0263	1.0234	0.35	no	11217-052_1_1-11
MIR1267	100302286	0	0	0	0	0	no	11217-052_1_1-11
MIR1268A	100302233	0	0	0	0	0	no	11217-052_1_1-11
MIR1269A	100302177	0	0	0	0	0	no	11217-052_1_1-11
MIR1269B	100616494	0	0	0	0	0	no	11217-052_1_1-11
MIR127	406914	18	2.4415	0.2368	7.9766	0.57	yes	11217-052_1_1-11
MIR1271	100302203	1	0.153	0.0132	0.4998	0.3	no	11217-052_1_1-11
MIR1272	100302184	9	0.9179	0.1184	2.9989	0.44	yes	11217-052_1_1-11
