Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
SCAMP4	113178	1075	2.7087	16.8589	11.2505	0.54	yes	A135BS779-001
SCAMP5	192683	246	1.0898	3.858	4.5265	0.42	yes	A135BS779-001
SCAND1	51282	555	5.7642	8.7039	23.9413	0.68	yes	A135BS779-001
SCAND2P	54581	196	0.6817	3.0738	2.8314	0.37	yes	A135BS779-001
SCAP	22937	3603	12.3158	56.5049	51.1531	0.83	yes	A135BS779-001
SCAPER	49855	2106	6.1288	33.0278	25.4555	0.69	yes	A135BS779-001
SCARA3	51435	5298	21.5085	83.0872	89.3344	0.91	yes	A135BS779-001
SCARA5	286133	199	0.7518	3.1209	3.1227	0.38	yes	A135BS779-001
SCARB1	949	2082	8.0721	32.6515	33.5269	0.75	yes	A135BS779-001
SCARB2	950	6519	21.4376	102.2358	89.04	0.91	yes	A135BS779-001
SCARF1	8578	1125	5.0094	17.6431	20.8063	0.65	yes	A135BS779-001
SCARF2	91179	5082	22.7129	79.6997	94.3371	0.92	yes	A135BS779-001
SCARNA1	677774	183	17.2888	2.8699	71.8083	0.89	yes	A135BS779-001
SCARNA10	692148	3597	170.9419	56.4108	709.9993	0.99	yes	A135BS779-001
SCARNA11	677780	14	1.6026	0.2196	6.6564	0.46	yes	A135BS779-001
SCARNA12	677777	832	24.163	13.048	100.3601	0.92	yes	A135BS779-001
SCARNA13	677768	0	0	0	0	0	no	A135BS779-001
SCARNA14	692149	9	1.0303	0.1411	4.2791	0.41	yes	A135BS779-001
SCARNA15	677778	21	2.5932	0.3293	10.7708	0.53	yes	A135BS779-001
SCARNA16	677781	143	11.9927	2.2426	49.8111	0.83	yes	A135BS779-001
SCARNA17	677769	9632	358.8032	151.0561	1490.2728	1	yes	A135BS779-001
SCARNA18	677765	53	6.2029	0.8312	25.7634	0.69	yes	A135BS779-001
